batch,fragment,id,frame,time,x_Head,x_LFoot,x_LHand,x_LKnee,x_LShoulder,x_Neck,x_Nose,x_RFoot,x_RHand,x_RKnee,x_RShoulder,x_Tail,y_Head,y_Hip,y_LFoot,y_LHand,y_LKnee,y_LShoulder,y_Neck,y_Nose,y_RFoot,y_RHand,y_RKnee,y_RShoulder,y_Tail,z_Head,z_LFoot,z_LHand,z_LKnee,z_LShoulder,z_Nose,z_RFoot,z_RHand,z_RKnee,z_RShoulder,z_Tail,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
Batch11,64,15,96060,0,0.9511090785106856,0.15224044123202515,0.9556472199749264,0.10656208609665306,0.6301502940954654,0.6572970916926516,0.8923145222191239,0.35009010492726145,1.0188356977123714,0.5541440803962474,0.5663533449391959,0.02827141981094609,-0.8054225344599951,1.856917738126706,0.08633206823816307,-0.9852286577631876,-0.2815517844900307,-0.8625620296108991,-0.7545087240168536,-0.5640002215462019,0.913349250359386,-0.04712852985562617,0.3914151134942084,-0.5332188152938399,0.5261558533580833,-0.32751024496575776,0.5604083000495393,0.38427369736188266,0.32577885238633003,0.10381326981955108,-0.2605269773943875,-0.35693300561264674,0.10631219151639856,-0.3112890503695591,-0.20277405192029163,-0.1312796656765496,-0.19096002055187772,-0.052442324843856365,0.010171419486385263,-0.16868969966081643,-0.04797000398217619,0.026839747708228986,0.09055131865437742,0.009357200936790617,-0.011946189866454137,0.15972619357086915,-0.0751780578334824,0.004873668435877124,-0.08845715584051685,0.008945990318448286,0.13952593663451765,0.23383657731703103,0.1578255374696889,-0.09997876814325249,0.08046800894905087,-0.046362406119390416,0.22136382018095072,-0.3125635385340024,0.36665044004842756,-0.22034358357318945,0.03872742064883628,-0.15233842094939462,0.11377566182484702,-0.22071244563711193,0.3004930510776459,0.20342986504362015,-0.07986486360512562,0.35999413452520646,0.28741168351369684,0.0021238140024499273,0.01332492546053342,0.013100005638189591
Batch11,64,15,96080,1,1.2547241866378631,0.3557764363137066,0.7942009455096279,0.2264224071659275,0.8580851171795302,0.9557310333939808,1.1981614498553732,0.7169521999804458,1.2383791071759702,0.5993124514388636,0.9234177624833874,-0.08050166840054968,-0.19525778869227645,1.8778198392298528,0.8341824269032725,0.5827058989886034,0.3800518110664768,-0.12278246837574204,-0.12814888433030644,0.0818671088524773,0.8400454679367382,0.6550913858551997,0.4177275908137748,-0.17590624965488377,0.5727785502692643,0.04126346220057463,0.2121270485367498,0.2891161699717841,0.13088294847647208,0.21963918552310857,0.01000713653494147,-0.22570670999322617,-0.37246437685787054,-0.20676702325163615,-0.18802741610570023,-0.18521118509485743,0.05445327243722767,-0.05109927098618038,0.01845624146756557,0.007187485378932835,-0.040377701088956754,-0.007634742557535878,-0.02107206903795996,0.01365612449859924,0.011274941710532454,0.11597861051231323,-0.11810391281346433,0.03158374024469745,-0.2433554404535043,-0.024999805790988223,0.010697411821498939,-0.033730341431479245,-0.12753177837983393,0.016513473714724145,-0.027670831293402514,0.016600924107780517,0.0711192793210981,-0.006699778866817637,0.013484637951766238,-0.008920398069455925,-0.025676642806510476,-0.01972623814826788,-0.03234560787114471,-0.10307004130891151,0.2958498488129084,0.13237100136629515,0.03359559963689599,0.1680022367848044,-0.11867484152032348,-0.09252894023027941,0.15858451604268173,0.11060682857785689
Batch11,64,15,96100,2,1.3208124016084295,0.14722711384754655,1.0700810020547216,0.1466476474406319,0.8994917857803559,0.9952447051672728,1.2335669139747576,0.5748507614873929,0.9647301740174162,0.4605636580393216,0.9678185936215632,-0.24809209442218905,0.04953874438308894,1.748723129501505,1.0399092760600623,0.8824480177336816,0.5511693456032455,0.13427976941327754,0.09740624639367776,0.3138630259183117,0.916215590509894,0.9091115852052628,0.5324530467067837,-0.00400443464203906,0.5326157086633375,0.1858425346201683,0.2631452338596674,0.317085910660021,0.16628512004234572,0.19710685934412897,0.13939779184650855,-0.3037307278664863,-0.23080404883763375,-0.25948567914149373,-0.2112488907269701,0.04749970772384077,0.1322417507278017,-0.0477364513044108,-0.011086484259882031,0.06433808631521275,-0.02482964553505788,-0.02230189608044206,-0.051217904187438414,-0.008858516598873314,-0.011190959786586024,-0.0017163748793397652,-0.1138652034790079,-0.01589406379858711,-0.07626824544623728,-0.008044618571155397,0.014332383387705204,-0.07627784093948392,-0.23058388113202993,0.04366227288182008,0.03592460957727715,0.0190019919717487,0.042099160011329226,0.04376387830340862,-0.13017071538539196,-0.10424725386971274,0.007719966089177081,-0.004273663967943242,-0.050227085211189335,-0.08874398547052148,0.3012324628234493,0.053434635066026304,0.0677980634738409,0.10684736042840857,-0.2902659601701058,-0.17293976525876498,0.12124667103786609,0.08536803281500208
Batch11,64,15,96120,3,1.3154968159347444,-0.05803120164283665,1.244312613364977,0.20791648271634744,0.9329857478527892,0.9750199769984174,1.348315299464249,0.06774458301232325,0.48685436840808255,0.17781258843741668,0.8637918103766221,-0.2661929738340828,0.0982375057623626,1.672326529084087,0.980754598439994,1.027681780586265,0.5933086916471736,0.2254665081501765,0.22211718630940092,0.3366018528161163,0.99689349421462,0.987686750817692,0.5798099829154263,0.1482735907312081,0.428578833703908,-0.02022421653223319,0.3009610669521373,0.37529409404008185,0.2291484842364735,0.14571545069585837,-0.07494371797189595,-0.2767215378782755,-0.35672334018789387,-0.2331663407522495,-0.23538376559163027,0.14061656389115298,0.15554767836817535,-0.012189628526213745,0.005351327201021949,-0.05083588523376246,-0.00482156776873458,0.007025927272258762,-0.010558348311379974,-0.039407758418105496,-0.02590084301143345,0.018591372771088008,-0.0717504759962472,-0.032435270703712146,0.07208498065760013,0.041979084744624556,-0.004136866092985365,0.08466528224372988,-0.2024055591021606,-0.0731596904131398,0.10510564591042218,-0.004878230670464191,0.014907335985470402,0.02134484183636188,-0.1104921191573968,-0.022493961785141892,0.019531156752368686,0.030584229635994453,-0.10121235727751562,-0.10242754271748927,-0.06662869213927583,-0.08464784686111644,-0.004261146107916355,0.06570114722274593,-0.06735102074464129,-0.34024666443663343,0.03459132834806168,0.008310629145155892
Batch11,64,15,96140,4,1.2322684741478651,0.2559053161753705,0.7334467137823582,0.3853767437589297,0.991132552688834,0.9987761079803156,1.2665466796893603,0.11023327235754328,0.687138601081605,0.4215558887735347,0.9039094415320208,-0.22052788037143337,-0.03709803785905052,2.1595572596647163,0.2802778186625361,0.37874002812409246,0.11438596768008524,-0.11729883022456188,-0.04945994467944296,0.1402419510903843,0.4909489316006806,0.8759724507779667,0.3328506133949133,0.0492183462628901,0.3114644341974787,1.1487527617392248e-4,0.26436480015491004,0.22860833759087176,0.21112240157286624,0.2420826550758716,-0.02252223416756341,-0.00267434596551991,0.1451283573784505,-0.13730389700186085,-0.10270621811489632,0.15372254103352032,0.058992497609969385,0.022181336636756945,-0.04897501832050481,0.0988115618718492,-0.05510829369852114,0.007258435793522912,0.022940379211220985,-0.023953091774597614,-0.014187294073596103,0.08918096435165206,-0.014823767105680931,0.0031307155913907325,0.022567464724624592,0.06981632845368309,-0.05159371371435868,-0.08301691360008122,-0.04943909367841939,-0.11531953129335047,-0.08520127847171793,-0.11223047450016126,-0.017295278158064517,-0.05497894321431216,0.13720325217382848,-0.023734670654253918,-0.011010376097633999,-0.04282379477880256,0.1146387769736242,-0.15454041724681222,-0.03519677621509929,0.12693780659043918,-0.042373537472588214,0.203549886300128,-0.037150355144216135,0.28702763192912284,0.16913486604005853,-0.12083363377555047
Batch11,64,15,96160,5,1.2320828566336068,-0.02349366418062494,0.963064611558092,0.15220608839792474,0.9547467109550544,1.0018016926665576,1.2639345364938954,0.33567253232293087,0.8784911326644234,0.43743137452511466,0.9050315102952948,-0.3042867091110776,-0.0445776768770884,3.340840413993835,0.4652939405451429,0.7128095827630823,0.2912539510574367,-0.07550540751547988,-0.03096335811830109,0.14440056794031625,0.6897968323866284,0.9369949261363018,0.4116853721762165,0.07652829674186654,0.28406907336093723,-0.0107160075367474,0.14782776926161725,0.27025316086975076,0.21985323595603937,0.2452509573486527,-0.08432134338606191,0.05960368933365287,0.19317274329633455,-0.05319444840434642,-0.07751720803268909,5.028605205654748e-4,0.09669958571420534,0.005240221200782312,-0.08209153597812109,-0.004767458479325727,-0.04831856405689601,0.005314664379523823,0.014536844330804105,2.345685046475642e-5,0.010669419070381771,0.04593207405018273,0.0738389839108921,0.01079503039281862,0.009528946975403095,0.04099928632612865,-0.04297441292898901,-0.06818246524249136,-0.01851801646489021,-0.04577229086574246,-0.059858250269472106,-0.03992256307216121,-0.006934485174121244,-0.03541112129139839,0.05863246999989281,-0.03487768654369199,0.004161188756217348,-0.030859547659033554,-0.007672590020836053,-0.11136319759023883,0.09497332123457765,0.09194419651595317,-0.009767698759656518,0.14941466174917103,-0.011627645085836935,0.19684660564212875,0.06949906165211861,-0.07175543459476104
Batch11,64,15,96180,6,1.2289155181182396,-0.34631437745260807,0.8996439454042561,-0.11948391117930146,0.9305215884161648,0.99848222521261365,1.279032371522402,0.5249639308882388,1.060785662075202,0.41483200667493353,0.9197824241413362,-0.314191118405729,-0.04274408943801681,3.946937835603418,0.7395307768026058,0.9245597775379484,0.5614293903639963,0.05670085396237005,0.05507491202413651,0.15006420331452006,0.9988183624780868,1.125139068953553,0.5278732996946605,0.12622769111759788,0.31740789961347987,0.02240273619670672,-0.08866463552013516,0.3173060110203014,0.1191234569288448,0.2679766417371595,-0.09201574121576005,-0.01347028064850068,0.18685244391499797,-0.02838578014137953,-0.05523290482307198,-0.14026785128837777,0.1401682129117617,-0.011046255473603796,-0.09982811862053413,-0.08904278266509628,-0.021789275432260044,-0.009794889284320775,-0.004548367851143076,0.016527980073247756,0.04999721125942446,0.0016224940512556754,0.10822582577735293,0.014189006284319124,-0.07850300432745548,0.010479523863102115,-0.0907377111135486,-0.061666081456108614,-0.04932387445272564,0.010559538085660129,-0.032280723225308436,0.0018791819521824986,0.03746457769750816,-0.06832075039260757,-0.006576431594770648,-0.057053502589055616,0.0084221438607385,-0.05946378611833227,-0.05256892946116216,-0.011585643547200574,0.10167792375243531,0.03462110363395865,-0.0029099783339046397,0.09413673390925383,-0.09552911113345891,-0.009678596826217425,-0.039200052620283005,0.048522001240553926
Batch11,64,15,96200,7,1.1738923145558855,0.01399762094717465,0.935398510066058,0.1512014762430589,0.9333847871024694,0.9919722347855808,1.3022289901126751,0.2607343023975128,1.2232466144532232,0.46254598272003594,0.9445863121518744,-0.30815766311646847,-0.2549327383054952,4.012856870224235,0.8877685797634831,0.7237945710731848,0.4532018956545043,-0.09071304739237998,-0.12645586350383864,-0.1027565113326801,0.8891403509905345,0.7342504423824717,0.32107607666199717,-0.03766587060564751,0.4456432603946108,0.1037967529676306,0.1709464136864455,0.45357222424285887,0.20969098193737665,0.28556709289659876,0.01647770365313373,-0.05411838082225366,-0.02055812455147274,-0.13212073303473837,-0.04274917182164136,-0.03688360458013762,0.09243711178794638,-0.039480507297807645,-0.05567483328055422,0.05640523587953586,-0.028848487646135262,-0.009841796078621241,-0.018845209097824268,0.022780602335049086,0.03282131353920057,0.032021114048594396,0.04686240259989415,0.013629031458250312,0.07481010265671154,-0.02137445518514102,-0.09506400925088092,-0.04239831551954478,0.0138014002976404,0.03932734650768547,-0.09762044078937401,-0.002775560566621192,0.03065174771407248,0.06437415557453893,-0.031622522394327696,0.04921414274945392,0.015917065900114998,-0.007633185383719715,0.049569936087606084,-0.09576619786995069,0.04247606814403072,-0.1421699967722811,-0.1069226041201128,0.14488608197014075,-0.12329952392983935,0.1444741251875584,-0.08246114917260086,-0.0905023841282157
Batch11,64,15,96220,8,1.232081543753241,-0.10160325767965551,1.05214819988663,0.08798643087355724,0.914492072252454,0.9955665769296352,1.343999548246181,0.5208913807015058,1.3045643032616627,0.31213009776110345,0.9234323099430152,-0.18647986719856935,-0.2033114167681297,3.642932998880984,0.9743423557826908,0.719010218600441,0.571045837443124,-0.07091842612753231,-0.09405950723137428,-0.02043579425285998,0.935462192404937,0.7128499943561489,0.5611860793571648,-0.03194224453816142,0.39451179421796456,-0.01272100843528294,0.13955656141823722,0.326907048004072,0.24259859443348675,0.223804230613323,-0.11992419910772766,-0.0406432910736192,0.05684997328189213,-0.06713093512679888,-0.06130338184631553,0.04414072163499516,0.1045813438882405,-0.04023861780986888,-0.05654856319548693,-0.029823341303887547,-0.020188972658171257,0.0034781309625635326,0.021794370966585295,0.024459218993524774,0.013533703404757806,-0.020835546397601476,0.007146634775699577,0.014089510436863463,0.01881324144393873,-0.008962877706064711,-0.16985336486669816,-0.021467636223006504,-0.028568031494430404,-0.028568255528326085,0.035533736611571366,0.019674869671667206,0.034409714985497525,0.00722595017476606,0.02657381625146411,-0.0053623746329039355,0.02115016883759569,-0.046237061574037806,-0.09625588087566557,-0.04456455376117488,0.033086542765107356,-0.059009273565694624,0.08927056610777759,-0.08035709375726924,0.028694455335297138,-0.013863333840870132,-0.06315059383029335,-0.032164853206340716
Batch11,64,15,96240,9,1.1695607392487333,-0.2718222927166958,1.0056486820752772,-0.01616108326769417,0.928327321121452,0.9986009811929168,1.278402291220448,0.7075339991818465,0.968406329511538,0.4417243522036933,0.9266877637163912,-0.2654259647857281,-0.21742407943978095,3.381805548649322,0.9503049067301792,0.703157224310923,0.6345396204576629,-0.05798045386001835,-0.05287797613888188,-0.04809260651782923,0.8846503358896389,0.7645740872833258,0.40049115395668944,0.05682014283847086,0.46924233219755634,-0.02206496479638077,0.27651708911686035,0.38113710310470694,0.31115030017038886,0.26360160899021007,-0.10458667860351388,-0.05044196184466389,0.03184845016447076,-0.12117974938727992,-0.06660564732954753,0.06461376653390542,0.10202421174459735,-0.06342035608308137,-0.08351821767193231,-0.08111278862100935,-0.023665663556463264,0.002681359085398919,0.003680812565123675,0.009512056561566689,0.013921823350770903,0.002867566508081087,-0.009533195302517537,-0.0067837374744683715,0.042782863027351084,-0.02232927028122856,-0.14617599345701854,-0.09886295776227494,-0.0464656862676037,0.006639275294449243,0.0024531337402793605,-0.02196866312746029,0.014339303855578656,1.59224691655067e-4,0.00890387282314078,0.03815919970364188,0.029621811136696402,0.03297235455121745,0.06641259628106887,0.045321101440666464,-0.05888046935110023,0.0018494644252040923,0.03741750181047088,-0.003084025805785254,0.11724256174270799,0.036875875678157345,-0.0985797432571873,0.05008633050864369
