batch,fragment,id,frame,time,x_Head,x_LFoot,x_LHand,x_LKnee,x_LShoulder,x_Neck,x_Nose,x_RFoot,x_RHand,x_RKnee,x_RShoulder,x_Tail,y_Head,y_Hip,y_LFoot,y_LHand,y_LKnee,y_LShoulder,y_Neck,y_Nose,y_RFoot,y_RHand,y_RKnee,y_RShoulder,y_Tail,z_Head,z_LFoot,z_LHand,z_LKnee,z_LShoulder,z_Nose,z_RFoot,z_RHand,z_RKnee,z_RShoulder,z_Tail,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
Batch10,13,0,18120,0,0.97520714917262,-0.14687287805571636,0.8816716387217625,0.12503210907778076,0.7652082272711427,0.8418717449186017,0.7884703550413074,0.24300907785313564,0.45552297644740186,0.3530226166164473,0.7166955317883991,-0.5077850167817214,0.683404356506914,1.979587983087724,0.6349367540356483,0.4458705282457555,0.4725190928210107,0.4213312899881884,0.5166566292739787,0.8739657601631842,0.6808676036131435,0.7554063564443096,0.2888236069726127,0.4634845904773685,0.27677877052270333,0.04351425042939563,0.03417851714940916,0.6802893888256945,0.1429677521085628,0.18119271996514524,0.05956495383245566,-0.3200866455336877,-0.32628851946311205,-0.2971759752862559,-0.24200948160762945,0.02299236185090841,0.12688580504475755,0.018459079133124286,-0.04905231517060345,-0.018234004004645827,-0.007964163439535515,-0.009454546700635117,-0.02157939387195005,-0.0693915012504954,0.01636645799559973,0.1260415074677607,0.09453479695013547,-0.08019645866332364,-0.06940597867539992,0.08046224198938609,0.13198800979330821,-0.12061685780724127,-0.37126415217787034,0.19563659783928763,0.05504746004360705,0.17063651779207417,-7.53210674796302e-4,0.18124041833829801,0.15386262800196934,-0.032597325462049215,0.059270236947233296,-0.004150665755209525,0.20760824424419524,-0.22752778793011535,0.31193885458594034,-0.011811015595249602,-0.06698347706285887,0.1661517152946407,-8.62611828837572e-4,0.007529070035233825,0.12872832078255977,-0.20230678062696172
Batch10,13,0,18140,1,1.1698327387916043,-0.02925139344362218,1.293657411596785,0.0888153333030361,0.9481854878992648,0.976318525697722,1.1738467999901676,0.08745968125739614,0.7852662985994913,0.2905749687727579,0.807891046390137,-0.2684196591408227,0.05244805614006268,3.175366938784152,0.8559408209636731,0.06362871755476253,0.4116882195142424,-0.01235998353285907,0.04181762274499306,0.29828408687474467,0.8482146062400208,0.711809181454065,0.4723189845489113,0.12937920459040042,-0.05534383129238223,-0.0522477786289147,0.3627910633183959,0.3207786165673695,0.2689411402216858,0.1757208666372332,-0.06684438212834982,0.00673111901622826,0.20060032789570187,-0.08183834909267,-0.16834554931358703,0.31884074593412187,0.09663714038809666,0.0042676190010813705,-0.08097973059444212,0.023165803437767262,-0.032688413101562286,0.019027497627936,0.0480782392631783,-0.02271460488923072,-0.046525902438343494,-0.11287696396619613,0.17844574872234156,-0.032849122903250136,0.11662412669271169,0.06507784445204787,-0.12024007484980778,0.06692760132212949,-0.2578626288683269,-0.12094642193996184,0.08880396087687174,0.003215114314656316,0.027758241594832974,0.004060721927241316,0.3034631163355222,-0.10172667098521158,0.05137768814529306,-0.12769002369669777,0.0598085802594808,-0.1254610177828557,0.25882783948829696,-0.0036540716063403105,-0.07074115797735743,0.12972156376620445,-0.04377295513986869,-0.0010388931848016006,-0.050235854353431704,0.10654988565340358
Batch10,13,0,18160,2,1.2389726374646377,-0.3988297190726589,1.5294939455922216,-0.20337294682376947,1.0280480821661535,0.9975472215833816,1.3057061727105097,0.01125288698212087,0.699031818825618,0.2967477673011889,0.8417231977549395,-0.4852605834804607,-0.0663960696133829,4.044508783088386,0.937679676171166,1.0066839265437195,0.620613234120154,0.09755275022932113,0.06999671928936484,0.1852544972072452,0.9796296947022748,1.0675289170051174,0.6311757994410376,0.11861156875007849,0.5069528491691083,-0.08282647418080567,0.34492565634471223,-0.03650772768263491,0.3125386843927009,0.30530387004317094,-0.19222647099624876,-0.09160532374414858,0.06266641507916525,-0.0798588990354819,-0.15037052574457907,-0.08482554471070838,0.17633827164427962,-0.026653726668574126,-0.06122766149842784,-0.20683242619116068,0.002217443116713997,0.0037443111933800318,-0.014143642177054114,0.011668713673025377,0.0017325696251091491,0.0020502520652924522,0.0914914856273889,-0.023557981596444556,0.16383994537883556,-0.007081016799957247,0.08344652527753221,-0.06457027325775713,0.09697277760717284,-0.20331515663115862,-0.17934177365036677,-0.030151032911522897,0.02281255038329591,0.0423394129589247,0.08852080207208719,-0.03635681112853817,-0.014415637657065435,-0.014554049659299958,-0.033933241613018736,0.04040833229631558,0.16372581031802302,0.0835272601421401,-0.08166127545618154,0.11907970765700504,-0.20089454755845998,0.02049303241468828,-0.0263969493905308,0.1416520345141469
Batch10,13,0,18180,3,1.2129475749114202,-0.06614290853707291,0.4351903480691489,0.03788980226229041,0.8652754297795405,0.9971770096532812,1.307251713491164,0.2142389750930701,1.144717754590789,0.32440223611254654,0.9081645229599534,-0.2883206247344833,-0.02484599799677778,4.052363315635641,1.0413551355792965,0.9788519052085496,0.7108949861886662,0.04814333704074568,0.07508669268877675,0.19959092782627524,0.9154629364195466,0.9196571792109988,0.536699703113523,0.09482304372009404,0.5694530470836242,0.00498672247241366,0.06555465624421271,-0.09382549663238211,0.1151620280929794,0.23086694298808488,-0.08713395317315592,-0.36687507944167913,-0.13436277874030467,-0.2603656176417218,-0.13720079611275413,-0.2515399616147927,0.14394473878593453,-0.009369069475012733,0.016264276847924097,-0.0790769242027843,0.020593418639172092,-0.01846594124060311,-0.007987964732713553,0.019389894819002475,0.039888455420153436,0.08244036425161821,0.04647997026690811,4.8097590953482297e-4,-0.22086838291401478,-0.048261085740117365,-0.018440660221478337,-0.12184906910665719,0.07955056423980444,0.00931579400044376,-0.003519946098024876,-0.05716977612472514,0.018732352885024024,0.10934535661407065,0.04168022181994575,0.035772192569369234,-0.014412744683362486,0.02290540311777479,-0.05863962282553834,-0.014090051608765634,0.06044463225998891,0.13382872682646768,-0.05852014200086188,0.0799073074945933,0.05422560820551283,0.05138273544082879,0.10889024840972543,0.013437091198656407
Batch10,13,0,18200,4,1.187606604876008,0.3092825068291338,1.0699663842177964,0.2543244851098188,0.8640249168175128,0.9910136905850114,1.2433893159490426,-0.02151009911078007,0.46396466345719434,0.07313383594542155,0.89192107191697,-0.28208624529567744,0.18108676810463104,4.1082124542966945,0.9011380274051656,0.9054656874143726,0.5625223352815523,0.16846448172739012,0.1337604764983806,0.3384684803494379,0.8566235348482415,0.596170425991561,0.5941945772716684,0.16678396445435972,0.5567792524505856,0.0902728082621559,0.15218458946212435,0.2717249154275211,0.1335777898643569,0.2155294846411772,-0.02573241327677778,-0.4993085779055226,-0.3716362521010573,-0.3698746483826544,-0.12974493087191746,-0.19663755129515303,0.14229218204529018,-3.340418005253299e-4,0.05502083155158721,-0.02002617242423101,-0.0028477792852281162,-0.013118117985026665,-0.06537598197969895,-0.004228852926740692,0.018288721490009808,0.1196970644894388,0.044865000191602084,-0.022383578448035533,-0.004314093591834901,0.05380154273529236,0.001186383717335654,0.018433116976097272,0.07042506020441787,0.13598486178867067,0.028387933481679884,0.009526866615390574,0.027426865571580566,0.2619088351164904,0.09954544670560607,-0.015806060447485712,-0.024170277567761057,0.13216447985854818,-0.0376926845716327,0.055630327731123946,0.12961571009885722,0.04652937855756718,0.03341593079425596,-0.0697335665630107,0.052807640471683105,0.1564424906294068,-0.07058218150611395,-0.22631736319585477
Batch10,13,0,18220,5,1.046320424762791,0.15895439136301698,0.6651941794047364,0.12209610074173737,0.7459758909408516,0.918566166832473,1.1055925336131576,-0.263480848552751,1.3293136179316485,0.04408649356477977,0.8366120083650217,-0.34592089903209555,0.45371791662464384,4.058336763132624,1.0134204254654955,1.061740075084735,0.621810461773453,0.3707641401336792,0.3952672477586483,0.6183658643662465,0.8364673519425135,0.9111764622453284,0.5524070137917745,0.4467362304302987,0.5990285535402264,0.15802214328043368,-0.04025173464788948,0.02910441070671126,5.539306771390965e-4,0.18734672352392184,0.17038115368930704,-0.3694960652726099,-0.48468530469434506,-0.37214199610476584,-0.12650335994911813,-0.1596360560487915,0.1794130017255612,0.0241876047496944,0.034180402815438736,0.08249387324370985,0.04971133865144953,-0.03743164188157751,-0.046824562059839994,-0.009701622047411793,0.031764588486804024,0.07379228262383226,0.05528187829401285,-0.023807641615033903,-0.17794798723617636,0.003576145128245664,0.046481637329112487,-0.15872327997693714,0.06633439098146919,0.08761784423853029,-0.06717400849447797,0.19006635063497343,0.04446248235486787,0.2096996033846191,0.10793303283601195,0.019665885059991502,0.044043007252650555,0.008849225853123541,-0.019488815139066407,-0.07865973892364182,0.052451739431021036,0.0102241630772624,-0.08696569079776664,0.09362361236331139,0.259969895126625,0.21339161324570724,-0.11470791882470707,-0.13165356101381265
Batch10,13,0,18240,6,1.1814133580594368,0.0853695268599839,1.266127628473269,0.102877317835364,1.0329697186687194,0.9956542444306714,1.1539188249384786,0.25300803116584886,0.45929553121685407,0.2590223730468518,0.8617339087362298,-0.2317247532481835,0.16762872704277967,3.975852517630379,1.1329214553008853,0.819539996537417,0.6861358915608673,0.1559145151313067,0.09312693244808053,0.4329501345938346,0.9729633369238216,0.8646677182585777,0.5338386283743731,0.1516621118930511,0.5318127231996361,-0.03837235466336722,0.45157117800541713,0.13318900481911294,0.2708879624058479,0.2412353490215259,-0.02163255884702737,-0.22437158621106368,-0.20330571770127004,-0.2288920150331672,-0.18919349278065095,-0.08881603797035292,0.15993128670533469,-0.05148818385015813,0.009494742638275844,-0.10430940782616639,2.020501750726281e-5,0.004590040976068124,-0.042892196765868806,-0.005394263499713169,-0.017674807174566164,0.03841140955560556,0.03710361895869859,-0.020889213964992853,-0.030057142519751494,0.042176032695145735,0.00961112017416839,-0.021096603773138,0.019740790807658195,0.028632318710278007,-0.02282983882017758,-0.008404702112946248,0.0014072576084149288,0.1292047266869128,0.2171915204789995,0.09488704779734669,-0.008671504133897995,0.012456961369069772,0.17128104756780332,-0.02258195074522867,0.27107414891297066,0.1726992458002355,0.026623615052692222,0.19839337002343885,-0.13355199846217802,0.3154979938645642,-0.03584693214509505,0.01494525610496192
Batch10,13,0,18260,7,1.1971925770917484,0.2740794089809734,1.032908578227373,0.15603212470284397,0.9294183356971631,1.0066858881959062,1.2147623540847805,0.15065980370799636,0.8366185667445917,0.2880040759270599,0.8660106028949067,-0.2072197817451377,0.06460081973497932,3.876836985705731,0.8004481720153431,0.8097532306651604,0.6061768279902432,0.06014275834862249,0.03786517142635099,0.30087064607416725,0.8510577006612517,0.8510539292810023,0.5031931610391324,0.09508246096332867,0.5350824167036392,0.07462510122046084,0.1857876159608003,0.21142318550704975,0.2053422185821513,0.27010566708908135,0.06679420663954433,-0.25314445490403803,0.07843439169351472,-0.19505033022976137,-0.1028193997754327,-0.1026677836476087,0.1292779023656467,-0.032203246784851106,-0.006573033939809639,0.02136773844451588,-0.00777752200502453,-0.012432347513960261,-0.04105006696024614,0.01268387941317527,0.013914788316038143,0.06135538202114668,0.014798474488960149,-0.008792952805231994,-0.042800528512904376,0.05140478109811368,-0.03285750048277593,-0.051551339340127365,0.060588242041263465,0.02906409418232508,-0.0500710302728693,5.297320903824057e-4,-0.011730212645223797,0.06117740227285173,0.15527997323945938,0.02147486008734232,0.002354472731877376,-0.03172390663162168,0.03680416245289437,0.06787501805540683,0.27827928657050577,0.263428375452482,-0.05358812271468396,0.12125108757406743,-0.15770477338886904,0.17078923975219984,0.02421737737839115,0.04958683222053768
Batch10,13,0,18280,8,1.1975019822092892,0.4490150478341592,0.8520533127283191,0.3184157486481227,0.9063965846832182,0.9999619325051012,1.2245230674252283,0.1627603354275599,1.1487221365777904,0.21153872091557752,0.8624380702102068,-0.1374601446679379,0.03909174095999372,3.821913659446708,0.6946268521351442,0.9320759162397644,0.4346972087357229,0.00567127543067266,0.00872545360793513,0.2033700995814998,0.8736825462476466,0.6545496192299183,0.4988757851801467,0.0952991626214058,0.637173266559868,0.10825346166973292,0.0295784433310829,0.29693897074622,0.04793396777964228,0.21569800416393844,0.04359869257323159,-0.2639706427057152,0.0770286057261709,-0.23396089211189225,-0.15612382489633805,-0.03317212008804586,0.11078049533885259,-0.019242343116892303,0.03149016580659564,0.09603596209366802,-0.005706860006014217,-0.011580064730653773,-0.014532038775067068,0.015007477956275266,0.022989063144723883,0.03574021458528386,-0.07774903788821605,0.0011583346765967357,-0.0822403348411761,0.05991248254187653,-0.01724635353384322,-0.05507013073493007,0.05797924237847113,0.15168498991554175,-0.13397558994515776,0.02174648678306742,0.04589406037196439,0.09574910082609327,-0.011303221407431082,-0.035451849444311186,-0.011407395065305036,-0.04549321741079749,8.166368640792768e-4,-0.04084248061236534,0.1361314320174617,0.22282064104554092,-0.02268145321736052,0.10256938696963354,0.08986848393166921,0.22801218256971983,0.004542945623105264,-0.1735370385669877
Batch10,13,0,18300,9,1.2064544058676858,0.44131760288481187,0.9528411862167698,0.42660604569446914,1.001394631481538,0.9997290670340628,1.2064715502752157,0.2201121521021888,0.998414150005142,0.12309869381369697,0.8621791779480334,-0.06686522823229984,0.02289211480775546,3.749480959392163,0.86818670435755,0.9861800041236836,0.37377148683928246,-0.01431357929742929,-0.0172659279846215,0.18207936459812105,1.000618555363444,0.4415942010934423,0.5558749703412953,0.07538541281371566,0.6849271279635755,-0.01973386209115083,0.18264453044088377,0.38054840094558656,0.01950166208461474,0.14829382158067456,-0.10558323367083682,-0.2405361744549696,-0.12697377850363,-0.2685236305444327,-0.29155458984319554,0.05192056332122175,0.11310682071019561,-0.032296765315294615,0.07939769874235289,0.026550755802824635,-0.0028372165116336244,0.013070753248506217,0.020582578881396973,0.001058108664891614,-8.398542200014671e-4,0.003866275217750985,-0.1365507235223461,-0.0011208984494455038,-0.07241711525570056,0.06591075363237954,0.019930796148351256,0.046812705933535925,0.008602875734347301,0.21767017382305265,-0.16429941851801033,0.003493054701725732,0.09549210010653832,0.1577080714074024,-0.07422179157885515,-0.0030631286855119892,-0.050084688157574955,-0.00949674481041085,0.09488838853496222,-0.19036605251052685,0.028711802255879732,0.13716224997846238,0.07624997143971801,0.14239787426672532,0.2658009626372158,0.34329408616274176,0.014248991484441101,-0.3133325933357011
