batch,fragment,id,frame,time,x_Head,x_LFoot,x_LHand,x_LKnee,x_LShoulder,x_Neck,x_Nose,x_RFoot,x_RHand,x_RKnee,x_RShoulder,x_Tail,y_Head,y_Hip,y_LFoot,y_LHand,y_LKnee,y_LShoulder,y_Neck,y_Nose,y_RFoot,y_RHand,y_RKnee,y_RShoulder,y_Tail,z_Head,z_LFoot,z_LHand,z_LKnee,z_LShoulder,z_Nose,z_RFoot,z_RHand,z_RKnee,z_RShoulder,z_Tail,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36
Batch11,84,18,129360,0,0.4476426045015071,-0.04713203060856221,-0.18962251519461712,-0.05310680320820805,0.17334010435022035,0.3912862713094815,0.5755599174450478,0.322068830450744,0.8732065469644689,0.381333436337164,0.461197603573252,-0.13004821721530271,-1.187088348103576,-0.3214332960403159,0.0952020779878476,-1.1621531330716075,-0.27469754994259754,-0.9116990457000458,-0.9199526167321342,-1.065056489458738,0.28922205419531016,-1.18863456616091,-0.06388533939925621,-0.7907963235564847,0.38459102489128616,-0.01536282554456725,0.6290267525503055,0.4344254078426998,0.501533983684222,-0.08422760084766073,0.1350588900468916,0.5522621800337129,0.24396147224013345,0.39189777485271743,-0.04573935940755875,0.2487053972776265,-0.39078473123980273,-0.02327115278233745,-0.19817034234592054,0.1145203669768287,0.038526047040095095,0.004620409177911925,0.07083763633199142,-0.04032122700499169,-0.04774904649531226,0.03245016698675046,-0.06704222930874987,0.01843382180421915,-0.088759119757189045,-0.052155524443936896,0.07313806166175196,0.05072084880102636,0.002306082772628412,0.03157308388153632,0.1862086815249524,-0.015654675215255553,-0.004871621931846942,0.021284715695866267,-0.17557921103892343,-0.06181842190630432,-0.011477886830610384,-0.023176781976018933,-0.03980768152056414,0.02879469897975355,0.13452946592046625,-0.18699821032011904,-0.043926315393220956,0.09855573798782215,0.19458624506690275,0.11093497422378241,-0.03306679592032454,0.16904594088493435
Batch11,84,18,129380,1,0.5345119797765386,-0.03750688294935578,-0.15239855710687966,-0.06894115696019112,0.15820551667303775,0.410918830568263,0.6354146997563709,0.3896354340167041,0.4057157282467218,0.3945552821533184,0.48139245194588615,-0.18651308304081649,-1.182142136630285,-0.32198927865119215,0.02316298328360451,-1.236377743273666,-0.29172128757748467,-0.9381740961575822,-0.9113794785775358,-1.0513564329616216,0.40986910463425513,-1.0333240864434563,0.12852652833768766,-0.7509223090740863,0.4680614997149615,0.01333238398336778,0.6019791351630598,0.4232701957084079,0.38978554145461286,2.064427787732917e-4,0.17892111966176205,0.7723968675599557,0.5194050116609793,0.48856372963923167,0.1086464571302084,0.2514253616910244,-0.38341276721410067,-0.022355802724176237,-0.24617384021958866,0.09649046394075297,0.04221668359076131,-0.009486760413140288,0.04044797075114476,-0.04175043224387825,-0.044747162364796395,0.07726467433719776,-0.07546762622401305,0.048141964895660506,0.0502064370816809,0.0023426800110253063,-0.001929498916432727,-0.0425997479635423,0.07104861129741658,0.1025858312758306,0.09635023312822703,-0.09381499922723391,-0.017351016263131697,-0.17176800297711076,-0.03304708873447943,-0.06418527599409078,-0.043627029237382424,0.03576337529921134,-0.10690542776805469,0.06021346480665176,-0.0012719529964031644,-0.07066764519310835,-0.01514767684822891,-0.022296881618187665,0.1133395038217329,0.0052432361524812395,-0.04224454676965538,0.2573906984422082
Batch11,84,18,129400,2,0.6717708614348772,0.43655769583955056,0.3981660073564384,0.3201770046725816,0.28015350516980153,0.4584114824723213,0.7135433442426902,0.13701633318284442,0.33052187568718194,0.3157757315373472,0.539958024197087,-0.16953085803894452,-1.119167658509458,-0.3757276222856226,-0.02850622214695774,-1.056622875284462,-0.25045130954896916,-0.8946998493717246,-0.8887400704016496,-1.0051419994238784,0.5298102183706259,-0.88544656147776,0.29115812321145673,-0.6687187651421774,0.5484338228147249,0.04640317983478249,0.6639982017872457,0.4788566559363715,0.36008015738207205,0.03134266051137545,0.22543415817989795,0.7834310707826914,0.5222573889355528,0.5405873969550928,0.1428698437056858,0.34466900220934826,-0.3407936178104502,-0.025154171596350736,-0.1927443993243584,0.18532582708193998,0.02877254772824989,-0.003641476054308453,0.021289327002935766,-0.03406037253589695,-0.06643555535467287,0.09790564078546522,-0.14949804344263817,0.06939169810700871,0.27859206999970865,0.07075500597795292,-0.018285386231503088,-0.024256191036578313,0.09486084373735477,0.10741676004057374,0.07499365473576006,-0.06211049805393393,-0.08380398891065391,-0.22743967427338146,0.04359569104959875,-0.09551964376396062,-0.0651229281310622,0.04238594218696107,-0.11725981956803129,-0.04543007870332133,-0.1559008538175348,0.017037960710909204,-0.021530751429953473,0.17340262008989732,-0.03370377080008296,-0.11434821184743131,-0.22483469429756114,0.22810515683055518
Batch11,84,18,129420,3,0.3410415808586018,0.15607556986927243,0.07239366069821884,0.07448468057347386,0.17291515044401115,0.2624913858159372,0.3583463486414732,0.9013086660376286,0.6850585784406719,0.534896584674594,0.39483375094864026,-0.08498754449169375,-1.1818302047917395,-0.34066162361391006,0.04791977281619986,-1.1346372653487309,-0.28352715457396804,-0.8817914888964586,-0.9649343357827146,-1.093267396123672,0.3696068289905817,-1.2156929650106032,0.12911969551749458,-0.8608204087844692,0.4010072177800286,0.01337220462548759,0.5994869961499139,0.43293610881683703,0.4676044582540282,0.03940446354323643,0.17451182766226,0.05190752743837494,0.0720967531331397,0.00245856089002407,-0.1449856938496693,0.3101242399313537,-0.41391441458181016,-0.08121882674127066,-0.11014494678633062,0.09711298440641115,-0.0028095802607146295,-0.001643723666369666,0.04977775537877887,-0.046533676632505905,-0.03860744745075474,-0.0151422967053058,-0.07205156777444985,-0.01999428603600648,-0.08703125639512178,-0.015790004842997585,0.11212484115273788,-0.12910503276895663,-0.13109151564598015,0.048095113594669225,0.2209545092856303,-8.485847976243352e-4,0.050661038513232524,-0.14451111665423103,-0.08468877592519539,-0.13412856881838717,-0.040960030961996394,-0.02518104596068526,0.05930736767155723,0.11095147749373899,0.11445042265586197,-0.044387981210409135,0.14999458578145367,0.12497571905409859,0.08149189038308755,0.060607238273773976,-0.0779494820382149,-0.0016365151448097487
Batch11,84,18,129440,4,0.4967584287008084,0.0123552977901803,0.32321908544373407,-0.00670528396672526,0.24552446629465768,0.3778431604441747,0.5720910814601399,0.6099201512180702,0.5728999866012696,0.4893040131880732,0.5059858273956527,-0.08874009705381689,-1.161594205608273,-0.32371093417009605,0.04118018233974174,-1.229595576711022,-0.31963463744004517,-0.89390029279336,-0.9205786836530124,-1.0909000709967394,0.34504235900574376,-1.2617874711071493,0.05309485037450861,-0.835006584202733,0.39278297259185374,-0.03159787480454799,0.561699352652996,0.4086986860466143,0.43531377030833784,-0.0657939396487337,0.14529279917402085,0.3760704935459691,0.26636152519241685,0.233534522421485,-0.02596015198142612,0.2669328746806773,-0.38736462262282045,-0.028761832088615776,-0.17388467091956986,0.05882698373080289,0.001130927153864676,0.0014087519600613555,0.04958359565376259,-0.03530730914114255,-0.05948575233448384,-0.006959770319714245,-0.10116366618793048,0.012961715082665188,-0.017219580414734467,-0.008624982978311877,0.05514464833463493,0.031161494508028527,-0.012173370321961368,0.0710621456322591,0.2315415740439796,-0.0078298783588535,0.018956577735733653,-0.15449990413769268,-0.03697158292874175,-0.1004544914474773,-0.021968827382206735,0.02512183129707888,-0.004183723423425773,0.0820060193554997,0.13732237790581409,-0.23056664187938417,0.05106304658185804,0.15842768156817738,0.07505666028941353,0.04315824999524264,-0.026347547934351574,0.029581851623429214
Batch11,84,18,129460,5,0.6107082512964771,0.08697787451744139,0.00693322230025406,0.07852567422649859,0.2553498958056599,0.46805196176916114,0.7297464728136268,-0.09255443292348713,1.0965926871341514,0.2866373018819675,0.704759920882967,-0.2766449736849853,-1.1406966478601075,-0.3843755527629076,0.11189948989775134,-1.178867079803914,-0.29743546827481016,-0.8485561382840864,-0.8862586623947236,-1.1219990297968645,0.4181373068025475,-1.3586333877922774,0.20490389977271944,-0.8229621789343345,0.3819585993220745,-0.06979037703974053,0.5881795644343227,0.3985661029020756,0.4589688888689948,-0.05948964040472197,0.13014501588963218,0.6332899125204113,0.4298631778776296,0.38110878242776175,0.1677510041341663,0.23421391210291184,-0.3462421440518821,0.01969001310359864,-0.2138211877281422,0.14630334868456069,0.03868750961730161,-0.00785458381702768,0.088708047134468,-0.01520312015367314,-0.05299315600175636,0.14351503343070593,-0.05668436708897626,0.05494441307825788,0.16692176858371727,-0.05085127066663896,-0.012662717920322699,0.0670522166334328,0.11792351305995062,-0.03190314864423419,0.2837311619477774,4.115459354922945e-4,-0.011827845673254029,-0.21697456672278959,-0.012500041086861266,-0.0014018120786519733,-0.04230590204564176,0.11898408411862367,-0.012080415879991688,0.030683895996759553,0.05879168259089073,-0.40084657845671945,1.5806621630411028e-4,0.12744540536736526,-0.12828892690772617,2.705948006691832e-4,-0.037462888038054594,-0.06728454262179248
Batch11,84,18,129480,6,0.7417876631694699,0.2121573598777236,-0.445497358932278,0.2202144845841923,0.2550643964036678,0.5702087092044201,0.8817830485650519,-0.8395618173218725,1.739458097467524,0.06740937497006072,0.9211365935997052,-0.4877301379462299,-1.090920131345604,-0.48266613883362586,0.21394810985347543,-1.0615108538039293,-0.2360259283712288,-0.7802561242714712,-0.84401076012939,-1.109926031230127,0.5197348921800353,-1.3978397347184617,0.40469053814619455,-0.8080832297825629,0.38443766930884304,-0.07249567216572335,0.6450536653691482,0.44146101217515094,0.4996447912704613,-0.00558411775652386,0.12999063736689534,0.8389394895585576,0.562304890733022,0.4761885089332051,0.36229054129330635,0.19757494291287503,-0.29383636994070234,0.056389742985602495,-0.2426525174542129,0.27435412741679827,0.07960213005207963,-0.021817335576768664,0.12661158697131553,0.005642064371052558,-0.03570656940269975,0.32928804651771587,-0.004898906251665055,0.09489707807685671,0.36324561542440825,-0.10054404041592269,-0.08647173069085637,0.07281120696234754,0.2265607840399139,-0.16001187710938478,0.3319666654697527,0.002356213595963981,-0.03856823198385072,-0.24407076613667728,-0.012766594515677621,0.10637146262275127,-0.06615624198993235,0.21905852882450505,-0.010496112694709321,-0.05718735222232952,-0.027316131699216158,-0.5121942812762029,-0.032538661498451533,0.04352685761114043,-0.39401630869819104,-0.07157033836853918,-0.042928264161159864,-0.17508324139767825
Batch11,84,18,129500,7,0.8791773161538471,0.24490210781243713,-0.7469390926635395,0.3136914507135985,0.26651003865999995,0.6762867616550844,1.0043404553381323,-1.2344352642089365,2.1363228601971858,-0.0328326196205251,1.0695211485646876,-0.5874776860152795,-1.004416070876767,-0.5825615339868884,0.31628773216643535,-0.9412858164117512,-0.15426408270292133,-0.7158500156950597,-0.7947324080564844,-1.0118972354194846,0.5798528631742873,-1.328307386430187,0.501267011310847,-0.8000557368131783,0.3981132079503326,-0.02000294466075594,0.6998903475184302,0.5581485149189038,0.5391364565428521,0.05549304072780918,0.14275771345258853,0.8969737053691852,0.5956981740734844,0.4671527554631109,0.45722795244494047,0.14821898677077686,-0.2449514902167586,0.06484675760773116,-0.2548026712369099,0.36839153306309236,0.09675186728666713,-0.03416804654418439,0.13479821627094338,0.01816631222942331,-0.016274342707573365,0.4516462713075593,0.01381806392539352,0.11155077492018924,0.4481150206268961,-0.13384746811421225,-0.1408433147121987,0.09359401098038449,0.25445664335086504,-0.24195050639533885,0.35329993544365396,-0.010401275947429773,-0.04241054399121674,-0.16554119750559154,-0.053997152496393766,0.17034168204911504,-0.06583392947804934,0.28267285392744285,-0.010170300481393921,-0.16829279353401763,-0.025542876621033057,-0.5219180186955605,-0.043211727057199195,-0.08600100622738263,-0.5977458824676231,-0.15137876614475504,0.01549382225890994,-0.2286313328220665
Batch11,84,18,129520,8,1.0107306672099352,0.2081284145483665,-0.913013837663738,0.3665609212852697,0.2858964668343768,0.777476070357654,1.0952910958396365,-1.344796574373146,2.3215198266328643,-0.04037220355569929,1.15606204395827,-0.5987957334202075,-0.8973477577271995,-0.6796026269519508,0.4134489963893782,-0.8236990547162805,-0.06252565778561948,-0.6582975372653764,-0.7438649975385974,-0.8570037419871374,0.6038987130304941,-1.177372323832465,0.5128202500396104,-0.7977741323326436,0.4207821737596395,0.07091451546641668,0.7482840505967377,0.7227183413033101,0.5742694174138658,0.11962037621374558,0.16529054646837774,0.8367029403981381,0.546650860499291,0.3792670043731921,0.4708313065088426,0.09119371947586588,-0.20196916537917792,0.0516356864732715,-0.2526323634498948,0.43104601793894437,0.09517300750529545,-0.04452453174480694,0.11943428571238919,0.023575509997679236,0.0038842613058179313,0.5193258908168613,0.006809550231033456,0.10941524715248567,0.4454827515315194,-0.15282500625015324,-0.17575240612851664,0.12392149168804421,0.22003572218356415,-0.28549730172059157,0.3506761219141688,-0.032794784137102434,-0.028997260509750704,-0.01488616032556954,-0.12342736804723534,0.19791852094483384,-0.047555845269045,0.3148423105524349,-0.009775781383794466,-0.2899145975593694,0.04099975367105869,-0.4551418238585567,-0.037139188400030713,-0.24179265329331914,-0.7415285925881728,-0.23161997727006306,0.11691032151431983,-0.23780758614497552
Batch11,84,18,129540,9,1.124301173298062,0.1247525763122968,-0.959343452703082,0.38642724496975905,0.30943332518651917,0.8649665865486302,1.1525073727763326,-1.2382675486029715,2.329381848084289,0.01850710149862831,1.1869077379608106,-0.5445923956890886,-0.7858784831705063,-0.7693303064580705,0.4999625420750515,-0.7142576558064188,0.02881361986494456,-0.610558413692947,-0.6968499199383211,-0.6743366505552855,0.5972799349938477,-0.9723705278303094,0.4575371851054186,-0.800132848647423,0.4502415252498608,0.1834834182070496,0.78582921431864206,0.9092602214983464,0.6018692066112015,0.18267642986675395,0.1944334387359291,0.6874375750912615,0.4317707826107176,0.23779673801916232,0.42136867240478704,0.03154681682739106,-0.16727105592708766,0.023331159085510197,-0.23850230846682938,0.46494803435985693,0.07990183689219586,-0.05250460620416844,0.08668614597469051,0.02307554425206058,0.023349979859669284,0.5410630880622475,-0.018581440545911525,0.09300023831797652,0.37930157547861765,-0.15954010731239204,-0.19117394108397717,0.1583145120858273,0.14172265172877255,-0.2984305283036386,0.32704037492598514,-0.05975817241546795,-0.003970860353850889,0.17439404590735186,-0.20829289418642885,0.19651165405430313,-0.017538870121972465,0.3205821498244813,-0.00798535754565837,-0.409334933919451,0.1492000650226802,-0.33698972990895587,-0.01959910346703842,-0.4045025507317831,-0.8274153834319943,-0.3047592604865466,0.2404281838972357,-0.2124907706164176
